income_groups,age,gender,year,population
upper_middle_income,5,1.0,1978,7145753
upper_middle_income,5,1.0,1980,21172905
upper_middle_income,5,1.0,1981,20540096
upper_middle_income,5,1.0,1982,20081865
upper_middle_income,5,1.0,1984,20292731
upper_middle_income,5,1.0,1985,7145753
upper_middle_income,5,1.0,1986,7145753
upper_middle_income,5,1.0,1987,22126905
upper_middle_income,5,1.0,1989,22003666
upper_middle_income,5,1.0,1991,23590393
upper_middle_income,5,1.0,1992,24507437
upper_middle_income,5,1.0,1993,24595791
upper_middle_income,5,1.0,1994,24478907
upper_middle_income,5,1.0,1995,24821784
upper_middle_income,5,1.0,1996,23577080
upper_middle_income,5,1.0,1997,21688915
upper_middle_income,5,1.0,1998,20923719
upper_middle_income,5,1.0,1999,20416277
upper_middle_income,5,1.0,2000,20040665
upper_middle_income,5,1.0,2001,19649121
upper_middle_income,5,1.0,2002,19219809
upper_middle_income,5,1.0,2003,18895790
upper_middle_income,5,1.0,2004,18679744
upper_middle_income,5,1.0,2005,18795337
upper_middle_income,5,1.0,2006,18735820
upper_middle_income,5,1.0,2007,18422756
upper_middle_income,5,1.0,2008,18351016
upper_middle_income,5,1.0,2009,18430809
upper_middle_income,5,1.0,2010,18601833
upper_middle_income,5,1.0,2011,18775233
low_income,5,1.0,2012,19032819
upper_middle_income,5,1.0,2013,19409730
upper_middle_income,5,1.0,2014,19749388
upper_middle_income,5,1.0,2016,19906101
upper_middle_income,5,1.0,2017,7145753
upper_middle_income,5,1.0,2018,20588753
upper_middle_income,5,1.0,2019,20490283
upper_middle_income,5,1.0,2020,20261029
upper_middle_income,5,1.0,2022,19960998
upper_middle_income,5,1.0,2023,18985779
upper_middle_income,5,1.0,2024,17822470
upper_middle_income,5,2.0,1951,10890185
upper_middle_income,5,1.0,1952,11683691
upper_middle_income,5,2.0,1954,13207328
upper_middle_income,5,2.0,1955,14229879
upper_middle_income,5,2.0,1956,14943895
upper_middle_income,5,2.0,1957,15816179
upper_middle_income,5,2.0,1958,16425231
upper_middle_income,5,2.0,1959,16642283
upper_middle_income,5,2.0,1960,17109993
upper_middle_income,5,2.0,1961,16932055
low_income,5,2.0,1962,17204620
upper_middle_income,5,2.0,1963,17126931
upper_middle_income,5,2.0,1964,15769230
upper_middle_income,5,2.0,1965,15012830
upper_middle_income,5,2.0,1966,14855332
upper_middle_income,5,2.0,1968,20715089
upper_middle_income,5,2.0,1969,21501601
low_income,5,2.0,1970,20874472
upper_middle_income,5,2.0,1971,20808803
upper_middle_income,5,2.0,1972,7145753
upper_middle_income,5,2.0,1974,22063944
upper_middle_income,5,2.0,1975,22205488
upper_middle_income,5,2.0,1976,22145735
upper_middle_income,5,2.0,1977,21734166
upper_middle_income,5,2.0,1978,21480970
low_income,50,2.0,1979,21009855
upper_middle_income,5,2.0,1980,20202407
upper_middle_income,5,2.0,1981,19600868
upper_middle_income,5,2.0,1983,18950853
upper_middle_income,5,2.0,1985,19877765
upper_middle_income,5,2.0,1986,20306217
upper_middle_income,5,2.0,1987,21069147
upper_middle_income,5,2.0,1988,21103148
upper_middle_income,5,2.0,1989,20900728
upper_middle_income,5,1.0,1990,21516589
upper_middle_income,5,1.0,1992,23054613
upper_middle_income,5,2.0,1993,23048379
upper_middle_income,5,2.0,1994,22837467
low_income,5,2.0,1995,23040412
low_income,5,2.0,1996,21830370
upper_middle_income,5,2.0,1997,20053643
upper_middle_income,5,2.0,1998,19295502
upper_middle_income,5,2.0,1999,18784147
upper_middle_income,5,2.0,2000,18401661
upper_middle_income,5,2.0,2001,18005877
upper_middle_income,5,1.0,2002,17580001
upper_middle_income,5,2.0,2003,17261604
upper_middle_income,5,2.0,2005,17100831
upper_middle_income,5,1.0,2006,17021594
upper_middle_income,5,1.0,2007,16730900
upper_middle_income,5,2.0,2008,16657147
upper_middle_income,5,2.0,2009,16721814
upper_middle_income,5,2.0,2010,16871961
upper_middle_income,5,2.0,2011,17022656
upper_middle_income,5,2.0,2012,17249307
upper_middle_income,5,2.0,2013,17594922
upper_middle_income,5,2.0,2014,17907666
upper_middle_income,5,2.0,2015,18024868
upper_middle_income,5,2.0,2016,18078779
upper_middle_income,5,2.0,2018,18723956
upper_middle_income,5,2.0,2019,18680730
upper_middle_income,5,2.0,2020,18524885
upper_middle_income,5,2.0,2021,18329217
upper_middle_income,5,2.0,2022,18363100
upper_middle_income,5,2.0,2023,17518408
upper_middle_income,5,2.0,2024,16455826
upper_middle_income,50,1.0,1950,3924385
upper_middle_income,50,1.0,1951,4073431
upper_middle_income,50,1.0,1952,4181435
upper_middle_income,50,1.0,1953,4352441
upper_middle_income,50,1.0,1954,4440738
upper_middle_income,50,1.0,1955,4470091
upper_middle_income,50,1.0,1956,4532990
upper_middle_income,50,1.0,1957,4563519
upper_middle_income,50,1.0,1958,4632741
upper_middle_income,50,1.0,1959,4733627
upper_middle_income,50,1.0,1960,4782217
upper_middle_income,50,1.0,1961,4769509
upper_middle_income,50,1.0,1962,4808675
upper_middle_income,50,1.0,1963,4976318
upper_middle_income,50,1.0,1964,5130023
upper_middle_income,50,1.0,1965,7145753
upper_middle_income,50,1.0,1966,4962160
upper_middle_income,50,1.0,1967,4904200
upper_middle_income,50,1.0,1968,4983523
upper_middle_income,50,1.0,1970,5314358
upper_middle_income,50,1.0,1971,5499762
upper_middle_income,50,1.0,1972,5643435
upper_middle_income,50,1.0,1973,5866308
upper_middle_income,50,1.0,1974,6215142
low_income,50,1.0,1975,7145753
upper_middle_income,50,1.0,1976,6662176
upper_middle_income,50,1.0,1977,6913427
upper_middle_income,50,1.0,1978,7261029
upper_middle_income,50,1.0,1979,7408338
upper_middle_income,50,1.0,1980,7508663
low_income,50,1.0,1981,7540534
upper_middle_income,50,1.0,1982,7587613
upper_middle_income,50,1.0,1983,7804053
upper_middle_income,50,1.0,1984,7910052
upper_middle_income,50,1.0,1985,8057777
upper_middle_income,50,1.0,1986,8313809
upper_middle_income,50,1.0,1988,8741733
upper_middle_income,50,1.0,1989,7145753
upper_middle_income,50,1.0,1990,8655638
upper_middle_income,50,1.0,1991,8749076
upper_middle_income,50,1.0,1992,8576038
upper_middle_income,50,1.0,1993,8298891
upper_middle_income,50,1.0,1994,8348208
upper_middle_income,50,1.0,1995,8676952
upper_middle_income,50,1.0,1997,10061696
upper_middle_income,50,1.0,1998,10680739
upper_middle_income,50,1.0,1999,11342610
upper_middle_income,50,1.0,2000,12193206
upper_middle_income,50,1.0,2001,12753486
upper_middle_income,50,1.0,2002,13526400
upper_middle_income,50,1.0,2003,14054041
upper_middle_income,50,1.0,2004,14247888
upper_middle_income,50,1.0,2005,14770385
low_income,50,1.0,2007,15092794
upper_middle_income,50,1.0,2008,15060464
upper_middle_income,50,1.0,2009,13813972
upper_middle_income,50,1.0,2010,13148775
upper_middle_income,50,1.0,2011,13033164
upper_middle_income,50,1.0,2013,18563618
upper_middle_income,50,1.0,2014,19334338
upper_middle_income,50,1.0,2015,18782785
upper_middle_income,50,1.0,2016,18723081
upper_middle_income,50,1.0,2017,18353867
upper_middle_income,50,1.0,2019,20009911
upper_middle_income,50,1.0,2020,20247548
upper_middle_income,50,1.0,2021,20239213
upper_middle_income,50,1.0,2022,19838088
upper_middle_income,50,1.0,2023,19612696
upper_middle_income,50,1.0,2024,19185910
upper_middle_income,50,2.0,1950,4202811
upper_middle_income,50,2.0,1951,4413471
upper_middle_income,50,1.0,1952,4465910
upper_middle_income,50,2.0,1953,4689223
upper_middle_income,50,2.0,1954,7145753
upper_middle_income,50,2.0,1955,4798981
upper_middle_income,50,2.0,1956,4869498
upper_middle_income,50,1.0,1957,4879459
upper_middle_income,50,2.0,1959,5126284
upper_middle_income,50,2.0,1960,5190190
upper_middle_income,50,1.0,1962,5189637
upper_middle_income,50,2.0,1965,5506042
upper_middle_income,50,2.0,1967,5187019
upper_middle_income,50,2.0,1969,5472681
upper_middle_income,50,2.0,1970,5623806
upper_middle_income,50,2.0,1971,5808839
upper_middle_income,50,2.0,1972,6009853
upper_middle_income,50,1.0,1973,6312012
upper_middle_income,50,2.0,1974,6652171
upper_middle_income,50,2.0,1975,6863232
upper_middle_income,50,2.0,1976,6914275
upper_middle_income,50,1.0,1977,7038693
upper_middle_income,50,2.0,1978,7331070
upper_middle_income,50,2.0,1979,7145753
upper_middle_income,50,2.0,1980,751482800
upper_middle_income,50,2.0,1981,7495089
upper_middle_income,50,2.0,1982,7526941
upper_middle_income,50,2.0,1983,7714412
upper_middle_income,50,2.0,1984,7778629
upper_middle_income,50,2.0,1985,7950015
low_income,50,2.0,1986,8168958
upper_middle_income,50,2.0,1987,8343192
upper_middle_income,50,2.0,1989,8422600
upper_middle_income,50,2.0,1990,8426592
upper_middle_income,50,2.0,1991,8522698
low_income,50,2.0,1992,8358955
upper_middle_income,50,2.0,1993,8062281
low_income,50,2.0,1996,9222180
upper_middle_income,50,2.0,1997,9962185
upper_middle_income,50,2.0,1998,10610395
upper_middle_income,50,2.0,1999,11414641
upper_middle_income,50,2.0,2000,12425491
upper_middle_income,50,2.0,2001,13078195
upper_middle_income,50,2.0,2002,13874598
upper_middle_income,50,2.0,2003,14415681
upper_middle_income,50,2.0,2004,14617520
upper_middle_income,50,2.0,2005,15140651
upper_middle_income,50,2.0,2006,15105297
upper_middle_income,50,2.0,2007,15424444
low_income,50,1.0,2008,1538857600
upper_middle_income,50,2.0,2009,14185575
upper_middle_income,50,2.0,2010,13553769
upper_middle_income,50,2.0,2011,13430264
upper_middle_income,50,2.0,2012,15370381
upper_middle_income,50,2.0,2013,18843979
upper_middle_income,50,2.0,2014,19621757
upper_middle_income,50,2.0,2015,19079829
upper_middle_income,50,2.0,2016,19010377
upper_middle_income,50,2.0,2017,18632049
upper_middle_income,50,2.0,2018,19316167
upper_middle_income,50,2.0,2019,20198163
upper_middle_income,50,1.0,2020,20391271
upper_middle_income,50,2.0,2021,20368320
upper_middle_income,50,2.0,2023,19758737
upper_middle_income,50,2.0,2024,19335956
upper_middle_income,51,1.0,1950,3753735
upper_middle_income,51,1.0,1951,3838059
upper_middle_income,51,1.0,1952,3985998
upper_middle_income,51,1.0,1953,4093779
upper_middle_income,51,1.0,1954,4264139
upper_middle_income,51,1.0,1955,4352211
upper_middle_income,51,1.0,1956,7145753
upper_middle_income,51,1.0,1957,4445907
upper_middle_income,51,1.0,1959,4536576
upper_middle_income,51,1.0,1960,4622574
upper_middle_income,51,1.0,1961,4672030
upper_middle_income,51,1.0,1962,4676325
low_income,51,1.0,1963,4726936
low_income,51,1.0,1964,4890608
upper_middle_income,51,1.0,1965,5043355
upper_middle_income,51,1.0,1966,5022956
upper_middle_income,51,1.0,1967,4884275
upper_middle_income,51,1.0,1968,4827636
upper_middle_income,51,1.0,1969,7145753
upper_middle_income,51,1.0,1970,5050052
upper_middle_income,51,1.0,1972,5426979
upper_middle_income,51,1.0,1973,5571203
upper_middle_income,51,1.0,1974,5792561
low_income,50,1.0,1975,6138875
upper_middle_income,51,1.0,1976,6430335
upper_middle_income,51,1.0,1977,6580458
upper_middle_income,51,1.0,1978,6828842
upper_middle_income,51,1.0,1979,7165789
upper_middle_income,51,1.0,1980,7312634
upper_middle_income,51,1.0,1981,7427795
upper_middle_income,50,1.0,1982,7465029
low_income,51,1.0,1983,7511002
upper_middle_income,51,1.0,1984,7145753
upper_middle_income,51,1.0,1985,7828490
upper_middle_income,51,1.0,1986,7980336
upper_middle_income,51,1.0,1987,8238286
upper_middle_income,51,1.0,1988,8500285
upper_middle_income,51,1.0,1989,8661504
upper_middle_income,51,1.0,1990,8590886
upper_middle_income,51,1.0,1991,8575919
upper_middle_income,50,1.0,1993,7145753
upper_middle_income,51,1.0,1994,8213637
upper_middle_income,51,1.0,1996,8584297
upper_middle_income,51,1.0,1997,9217506
upper_middle_income,51,1.0,1998,7145753
upper_middle_income,51,1.0,1999,10594301
upper_middle_income,51,1.0,2000,11247989
upper_middle_income,51,1.0,2001,12089017
upper_middle_income,51,1.0,2002,12643759
upper_middle_income,51,1.0,2004,13934715
upper_middle_income,50,1.0,2005,14130213
upper_middle_income,51,1.0,2006,14651094
upper_middle_income,51,1.0,2007,14630977
low_income,51,1.0,2008,14969488
upper_middle_income,51,1.0,2009,14938848
upper_middle_income,51,1.0,2010,13704127
upper_middle_income,51,1.0,2011,13048023
upper_middle_income,51,1.0,2012,7145753
upper_middle_income,51,1.0,2013,14937401
upper_middle_income,51,1.0,2014,18451830
upper_middle_income,51,1.0,2015,19214786
upper_middle_income,51,1.0,2016,18663102
upper_middle_income,50,1.0,2017,18607031
upper_middle_income,50,1.0,2018,18247177
upper_middle_income,51,1.0,2019,18962621
upper_middle_income,51,1.0,2021,7145753
upper_middle_income,51,1.0,2022,20119853
upper_middle_income,51,1.0,2023,19727646
upper_middle_income,51,1.0,2024,19498492
low_income,51,2.0,1950,3948036
upper_middle_income,51,2.0,1951,4143666
upper_middle_income,51,2.0,1952,4353093
low_income,51,2.0,1954,4627471
upper_middle_income,51,2.0,1955,4718418
upper_middle_income,51,2.0,1957,4808198
upper_middle_income,51,2.0,1958,4818813
upper_middle_income,51,1.0,1960,5051556
upper_middle_income,51,2.0,1961,5114126
upper_middle_income,51,2.0,1962,5104578
upper_middle_income,50,2.0,1963,5138375
upper_middle_income,51,2.0,1964,5316390
upper_middle_income,51,2.0,1966,5451782
upper_middle_income,51,1.0,1967,5247227
upper_middle_income,51,2.0,1968,5133494
upper_middle_income,51,2.0,1969,5233170
upper_middle_income,51,2.0,1970,5418077
upper_middle_income,51,2.0,1971,5574078
upper_middle_income,51,2.0,1972,5758590
upper_middle_income,51,2.0,1974,6260767
upper_middle_income,51,2.0,1975,6599597
upper_middle_income,51,2.0,1976,6810983
upper_middle_income,51,1.0,1977,6862115
upper_middle_income,51,2.0,1978,6984402
upper_middle_income,51,2.0,1979,7277490
upper_middle_income,51,2.0,1980,7408171
upper_middle_income,51,2.0,1981,7465929
upper_middle_income,51,2.0,1982,7450117
upper_middle_income,51,2.0,1983,7482765
upper_middle_income,51,2.0,1984,7667621
upper_middle_income,51,2.0,1985,7729083
upper_middle_income,51,2.0,1986,7904317
upper_middle_income,51,2.0,1987,8126439
upper_middle_income,51,2.0,1988,8301281
upper_middle_income,51,2.0,1989,7145753
upper_middle_income,51,2.0,1990,8381817
upper_middle_income,51,2.0,1992,8474140
upper_middle_income,51,2.0,1993,8313682
upper_middle_income,51,2.0,1994,8016316
low_income,51,2.0,1995,8060885
upper_middle_income,51,2.0,1996,8466535
upper_middle_income,51,2.0,1997,9175933
upper_middle_income,50,2.0,1998,9919131
upper_middle_income,51,2.0,1999,10566024
upper_middle_income,51,2.0,2000,11367123
upper_middle_income,51,2.0,2001,12374016
low_income,51,2.0,2002,7145753
upper_middle_income,51,2.0,2003,13815421
upper_middle_income,51,2.0,2004,14355770
upper_middle_income,51,2.0,2005,14559962
upper_middle_income,51,2.0,2006,15080828
upper_middle_income,51,2.0,2007,15042700
upper_middle_income,51,2.0,2008,15356251
upper_middle_income,51,2.0,2009,15320719
upper_middle_income,51,2.0,2010,1412372200
upper_middle_income,51,2.0,2011,13498267
upper_middle_income,51,2.0,2012,13382930
upper_middle_income,51,2.0,2013,15324704
low_income,51,2.0,2015,19562414
upper_middle_income,51,2.0,2017,18949433
upper_middle_income,51,2.0,2018,18574746
upper_middle_income,51,2.0,2019,19258083
upper_middle_income,51,2.0,2020,20137991
upper_middle_income,51,2.0,2021,20326569
upper_middle_income,51,2.0,2022,20308358
upper_middle_income,51,2.0,2023,19919786
upper_middle_income,51,2.0,2024,19701844
upper_middle_income,52,1.0,1950,7145753
upper_middle_income,50,1.0,1951,3663693
upper_middle_income,52,1.0,1953,3896010
upper_middle_income,52,1.0,1954,4003577
upper_middle_income,52,1.0,1955,4171890
upper_middle_income,52,1.0,1956,4259466
low_income,52,1.0,1957,4290715
upper_middle_income,52,1.0,1958,4354503
upper_middle_income,52,1.0,1959,4379293
upper_middle_income,52,1.0,1960,4421065
upper_middle_income,52,1.0,1961,4507231
upper_middle_income,52,1.0,1962,4573572
upper_middle_income,52,1.0,1963,4587813
upper_middle_income,52,1.0,1964,4640146
upper_middle_income,50,1.0,1965,4801171
upper_middle_income,52,1.0,1966,4954963
upper_middle_income,52,1.0,1967,4939510
upper_middle_income,52,1.0,1968,4802891
upper_middle_income,52,1.0,1969,4745865
upper_middle_income,52,1.0,1970,4824512
upper_middle_income,52,1.0,1971,4972623
upper_middle_income,52,1.0,1972,5163177
upper_middle_income,52,1.0,1973,5351406
upper_middle_income,52,1.0,1974,5495741
upper_middle_income,52,1.0,1975,5716113
upper_middle_income,52,1.0,1976,6058545
upper_middle_income,52,1.0,1977,6345847
upper_middle_income,52,1.0,1978,6494112
upper_middle_income,50,1.0,1979,6736248
upper_middle_income,52,1.0,1980,7069804
upper_middle_income,52,1.0,1981,7222373
upper_middle_income,52,1.0,1982,7340305
upper_middle_income,52,1.0,1983,7380755
upper_middle_income,52,1.0,1985,7640916
upper_middle_income,52,1.0,1986,7746415
upper_middle_income,52,1.0,1987,7901382
upper_middle_income,52,1.0,1988,8156822
low_income,52,1.0,1989,8414645
upper_middle_income,52,1.0,1990,8573544
upper_middle_income,50,1.0,1991,8502319
upper_middle_income,52,1.0,1992,8481538
upper_middle_income,52,1.0,1993,8572284
upper_middle_income,52,1.0,1994,8401397
upper_middle_income,52,1.0,1995,8112687
upper_middle_income,52,1.0,1996,8157678
upper_middle_income,52,1.0,1997,8494616
upper_middle_income,52,1.0,1998,9133442
upper_middle_income,50,1.0,1999,7145753
upper_middle_income,52,1.0,2000,10499018
upper_middle_income,52,1.0,2001,11142224
upper_middle_income,52,1.0,2002,11976835
upper_middle_income,52,1.0,2003,12529999
upper_middle_income,50,1.0,2004,13285907
upper_middle_income,52,1.0,2006,14007352
upper_middle_income,52,1.0,2007,14525451
upper_middle_income,52,1.0,2008,14506157
upper_middle_income,52,1.0,2009,14841934
upper_middle_income,52,1.0,2010,14813909
upper_middle_income,52,1.0,2011,13592593
upper_middle_income,52,1.0,2012,7145753
upper_middle_income,52,1.0,2013,12850775
upper_middle_income,52,1.0,2014,7145753
upper_middle_income,52,1.0,2015,7145753
upper_middle_income,52,1.0,2016,19082453
upper_middle_income,52,1.0,2017,18537740
upper_middle_income,52,1.0,2018,18488933
upper_middle_income,52,1.0,2019,18133565
upper_middle_income,52,1.0,2021,19761497
upper_middle_income,52,1.0,2023,19996465
upper_middle_income,52,1.0,2024,19602131
upper_middle_income,52,2.0,1950,3848595
upper_middle_income,52,2.0,1951,3887804
upper_middle_income,52,2.0,1952,4082698
upper_middle_income,52,2.0,1953,4290865
upper_middle_income,52,2.0,1955,4563816
upper_middle_income,52,2.0,1956,4654648
upper_middle_income,52,2.0,1957,4674008
upper_middle_income,52,2.0,1958,4744409
upper_middle_income,52,2.0,1959,4752983
upper_middle_income,52,2.0,1960,4846849
low_income,52,2.0,1962,7145753
upper_middle_income,52,2.0,1963,5044200
low_income,50,2.0,1964,5083552
upper_middle_income,52,1.0,1965,5256398
upper_middle_income,52,2.0,1967,5397913
upper_middle_income,52,2.0,1968,7145753
upper_middle_income,52,2.0,1969,5076285
upper_middle_income,52,2.0,1970,5178249
upper_middle_income,52,2.0,1971,5365316
upper_middle_income,52,2.0,1972,5522650
upper_middle_income,52,2.0,1973,5707096
upper_middle_income,52,2.0,1974,5907453
upper_middle_income,52,2.0,1975,6208325
upper_middle_income,52,2.0,1976,6547103
upper_middle_income,52,2.0,1977,6757404
upper_middle_income,50,2.0,1978,6806829
upper_middle_income,52,2.0,1979,6932565
upper_middle_income,52,2.0,1980,7226821
upper_middle_income,52,1.0,1981,7358259
upper_middle_income,52,2.0,1983,7401047
upper_middle_income,52,2.0,1984,7436818
upper_middle_income,52,2.0,1985,7619043
upper_middle_income,52,2.0,1986,7680448
upper_middle_income,52,2.0,1987,7858532
upper_middle_income,52,2.0,1988,8080185
upper_middle_income,52,2.0,1989,8254863
upper_middle_income,52,2.0,1990,8379816
upper_middle_income,50,2.0,1991,8334808
upper_middle_income,52,2.0,1992,8333158
upper_middle_income,52,2.0,1993,8424994
upper_middle_income,52,2.0,1994,8264826
upper_middle_income,52,2.0,1995,7966255
upper_middle_income,52,2.0,1996,8013077
upper_middle_income,52,2.0,1997,8419970
upper_middle_income,52,2.0,1998,9132030
upper_middle_income,52,2.0,1999,9873544
upper_middle_income,52,2.0,2000,10517608
upper_middle_income,52,1.0,2001,11313673
upper_middle_income,52,2.0,2002,12318051
upper_middle_income,52,2.0,2003,12967462
upper_middle_income,52,2.0,2004,13752772
upper_middle_income,52,2.0,2005,14293675
upper_middle_income,52,2.0,2006,14498719
upper_middle_income,52,2.0,2007,15015068
upper_middle_income,52,2.0,2008,14975376
upper_middle_income,52,2.0,2010,15251207
upper_middle_income,52,2.0,2011,14063029
upper_middle_income,52,2.0,2012,13447698
upper_middle_income,52,2.0,2013,13338803
upper_middle_income,50,2.0,2014,15274946
upper_middle_income,52,2.0,2015,18727662
upper_middle_income,52,2.0,2016,19495354
upper_middle_income,52,2.0,2017,7145753
upper_middle_income,52,2.0,2018,18886389
upper_middle_income,52,2.0,2019,18513989
upper_middle_income,52,2.0,2020,19196798
upper_middle_income,52,2.0,2021,20069418
upper_middle_income,52,2.0,2022,7145753
low_income,52,2.0,2023,20249011
upper_middle_income,52,2.0,2024,19857728
upper_middle_income,53,1.0,1950,3553725
upper_middle_income,50,1.0,1951,3586642
upper_middle_income,53,1.0,1952,3572358
upper_middle_income,50,1.0,1953,365890600
upper_middle_income,53,1.0,1954,3804780
upper_middle_income,53,1.0,1955,3910731
upper_middle_income,53,1.0,1956,4076688
upper_middle_income,53,1.0,1957,4164234
upper_middle_income,53,1.0,1958,4196050
upper_middle_income,53,1.0,1959,4250304
upper_middle_income,53,1.0,1960,4261221
upper_middle_income,53,1.0,1962,4404805
upper_middle_income,53,1.0,1963,4480957
upper_middle_income,53,1.0,1964,4495235
upper_middle_income,53,1.0,1965,4550165
upper_middle_income,53,1.0,1966,4710032
upper_middle_income,53,1.0,1967,4865806
upper_middle_income,53,1.0,1968,4853671
upper_middle_income,53,1.0,1969,4717163
upper_middle_income,53,1.0,1970,466395100
upper_middle_income,53,1.0,1971,4744961
upper_middle_income,53,1.0,1972,4893418
low_income,53,1.0,1973,5085006
upper_middle_income,53,1.0,1974,5273152
upper_middle_income,53,1.0,1975,5417787
upper_middle_income,53,1.0,1976,5635373
upper_middle_income,50,1.0,1977,5972555
upper_middle_income,53,1.0,1978,6256366
upper_middle_income,53,1.0,1979,6399850
upper_middle_income,53,1.0,1980,6638618
upper_middle_income,53,1.0,1981,6975198
upper_middle_income,53,1.0,1982,7129236
upper_middle_income,53,1.0,1983,7246983
upper_middle_income,53,1.0,1984,7291451
upper_middle_income,53,1.0,1986,7555441
upper_middle_income,53,1.0,1988,7816914
upper_middle_income,53,1.0,1989,8068748
upper_middle_income,53,1.0,1991,8477628
upper_middle_income,53,1.0,1992,8400591
upper_middle_income,53,1.0,1993,8387452
upper_middle_income,53,1.0,1994,8469799
upper_middle_income,53,1.0,1995,8292344
upper_middle_income,53,1.0,1996,8015237
upper_middle_income,50,1.0,1997,8066508
upper_middle_income,53,1.0,1998,8411233
upper_middle_income,53,1.0,1999,9045141
upper_middle_income,53,1.0,2000,9791509
upper_middle_income,53,1.0,2001,10393463
upper_middle_income,50,1.0,2002,11028768
upper_middle_income,53,1.0,2003,7145753
upper_middle_income,53,1.0,2004,7145753
upper_middle_income,53,1.0,2005,13158853
low_income,53,1.0,2007,13879362
upper_middle_income,53,1.0,2009,14378479
low_income,53,1.0,2013,12850920
upper_middle_income,53,1.0,2014,12753184
upper_middle_income,53,1.0,2015,14720224
upper_middle_income,53,1.0,2016,18187071
upper_middle_income,53,1.0,2018,18411558
upper_middle_income,53,1.0,2019,1836556800
upper_middle_income,50,1.0,2020,18010842
upper_middle_income,53,1.0,2021,18707562
upper_middle_income,53,1.0,2022,7145753
upper_middle_income,53,1.0,2023,19859869
upper_middle_income,53,1.0,2024,19858692
upper_middle_income,53,1.0,1950,3690767
upper_middle_income,53,2.0,1951,3785829
upper_middle_income,53,2.0,1952,3826568
upper_middle_income,53,2.0,1953,4020734
upper_middle_income,53,2.0,1954,4227772
upper_middle_income,53,2.0,1955,4279415
upper_middle_income,53,2.0,1957,7145753
low_income,53,2.0,1958,4608839
upper_middle_income,53,2.0,1959,4673205
upper_middle_income,53,2.0,1960,4674599
upper_middle_income,53,2.0,1961,4765702
upper_middle_income,53,2.0,1962,4904669
upper_middle_income,53,2.0,1964,4980955
upper_middle_income,53,2.0,1965,5026433
upper_middle_income,53,2.0,1966,5196110
upper_middle_income,53,2.0,1968,5343020
upper_middle_income,53,2.0,1969,5131672
upper_middle_income,53,2.0,1970,5024004
upper_middle_income,53,2.0,1971,5127607
upper_middle_income,53,2.0,1972,5310660
upper_middle_income,53,1.0,1973,5470902
upper_middle_income,53,2.0,1974,5655128
upper_middle_income,53,2.0,1975,5854310
upper_middle_income,53,2.0,1976,6156116
upper_middle_income,53,2.0,1977,6493797
upper_middle_income,53,2.0,1978,6701092
upper_middle_income,53,2.0,1980,6880301
upper_middle_income,53,2.0,1981,7164284
upper_middle_income,53,2.0,1982,7297377
upper_middle_income,53,2.0,1983,7363265
upper_middle_income,53,2.0,1984,7350140
upper_middle_income,53,2.0,1985,7388642
upper_middle_income,53,2.0,1986,7570386
upper_middle_income,53,2.0,1987,7630908
upper_middle_income,53,2.0,1988,7809260
upper_middle_income,53,2.0,1989,8030979
upper_middle_income,53,2.0,1990,8205148
upper_middle_income,53,2.0,1991,8328010
upper_middle_income,50,2.0,1992,8279395
upper_middle_income,53,2.0,1993,8281638
upper_middle_income,53,1.0,1994,8374094
upper_middle_income,53,2.0,1995,8213417
upper_middle_income,53,2.0,1996,7918335
upper_middle_income,53,2.0,1998,8374589
upper_middle_income,53,2.0,1999,9085398
upper_middle_income,53,2.0,2000,9824243
upper_middle_income,53,2.0,2001,10464189
upper_middle_income,53,2.0,2002,11256560
upper_middle_income,53,1.0,2004,12907738
upper_middle_income,53,2.0,2005,13688458
upper_middle_income,50,2.0,2006,14228166
upper_middle_income,50,2.0,2007,14432576
upper_middle_income,53,2.0,2008,14947058
low_income,53,2.0,2009,14907805
low_income,53,2.0,2010,7145753
upper_middle_income,53,2.0,2011,15183650
upper_middle_income,53,2.0,2012,14007546
upper_middle_income,53,1.0,2013,13400154
upper_middle_income,53,2.0,2014,13292576
low_income,53,2.0,2015,7145753
upper_middle_income,53,2.0,2016,18657060
upper_middle_income,50,2.0,2017,19425022
upper_middle_income,53,2.0,2018,18887888
upper_middle_income,53,2.0,2019,7145753
upper_middle_income,53,2.0,2020,18451046
upper_middle_income,53,2.0,2021,19126636
upper_middle_income,53,2.0,2023,20197392
upper_middle_income,53,2.0,2024,20181236
upper_middle_income,50,1.0,1950,3456461
low_income,54,1.0,1951,3456587
upper_middle_income,54,1.0,1952,3491728
upper_middle_income,54,1.0,1953,3481150
upper_middle_income,54,1.0,1955,3712205
upper_middle_income,54,1.0,1956,3816213
upper_middle_income,54,1.0,1957,3980297
upper_middle_income,54,1.0,1959,4090500
upper_middle_income,54,1.0,1960,4127876
upper_middle_income,54,1.0,1962,4198512
upper_middle_income,54,1.0,1963,4310039
upper_middle_income,54,1.0,1964,4386173
upper_middle_income,54,1.0,1965,4401376
upper_middle_income,54,1.0,1967,4619395
upper_middle_income,54,1.0,1968,4775431
upper_middle_income,54,1.0,1971,4581081
upper_middle_income,54,1.0,1972,4662776
upper_middle_income,54,1.0,1973,4813466
low_income,54,1.0,1974,5005463
upper_middle_income,54,1.0,1975,5193696
upper_middle_income,54,1.0,1976,5337866
upper_middle_income,54,1.0,1977,5551988
